BRADDON 2612 ACT,-35.271944,149.135556
CAMPBELL 2612 ACT,-35.2792021,149.1414924
REID 2612 ACT,-35.283333,149.141667
FLOREY 2615 ACT,-35.225833,149.049444
FLYNN 2615 ACT,-35.2025,149.050278
FRASER 2615 ACT,-35.1925,149.050556
HIGGINS 2615 ACT,-35.232222,149.027222
HOLT 2615 ACT,-35.22416700000001,149.015278
LATHAM 2615 ACT,-35.217222,149.031389
MACGREGOR 2615 ACT,-35.210833,149.015278
MELBA 2615 ACT,-35.208333,149.054167
SPENCE 2615 ACT,-35.198889,149.065278
BELCONNEN 2617 ACT,-35.237,149.065
BRUCE 2617 ACT,-35.242,149.077
EVATT 2617 ACT,-35.211667,149.067778
GIRALANG 2617 ACT,-35.211944,149.097222
KALEEN 2617 ACT,-35.221,149.106
LAWSON 2617 ACT,-35.225,149.088056
MCKELLAR 2617 ACT,-35.2175,149.076111
GUNDAROO 2620 NSW,-35.0291599,149.2664419
HUME 2620 ACT,-35.387,149.17
KARABAR 2620 NSW,-35.366667,149.233333
OAKS ESTATE 2620 ACT,-35.341,149.229
PADDYS RIVER 2620 ACT,-35.5242969,149.0507323
QUEANBEYAN 2620 NSW,-35.3530392,149.230896
QUEANBEYAN EAST 2620 NSW,-35.345278,149.246111
QUEANBEYAN WEST 2620 NSW,-35.3566212,149.2046695
ROYALLA 2620 NSW,-35.506944,149.168056
SUTTON 2620 NSW,-35.1645856,149.2539109
THARWA 2620 ACT,-35.516667,149.066667
THE ANGLE 2620 NSW,-35.60223610000001,149.1070983
THE RIDGEWAY 2620 NSW,-35.3379746,149.2621312
FORBES CREEK 2621 NSW,-35.4217457,149.4929616
HOSKINSTOWN 2621 NSW,-35.4110068,149.4435669
PRIMROSE VALLEY 2621 NSW,-35.4758815,149.3810254
ROSSI 2621 NSW,-35.4573594,149.4958406
ARALUEN 2622 NSW,-35.6218367,149.8114842
BALLALABA 2622 NSW,-35.5895083,149.6629355
BENDOURA 2622 NSW,-35.5559663,149.6593866
BERLANG 2622 NSW,-35.73236929999999,149.6477753
BOMBAY 2622 NSW,-35.4648244,149.6932085
BORO 2622 NSW,-35.1763361,149.7004174
BRAIDWOOD 2622 NSW,-35.4348268,149.8028582
BUDAWANG 2622 NSW,-35.457157,149.96345
JINDEN 2622 NSW,-35.9039523,149.5753998
BULEE 2622 NSW,-35.0094695,150.1309461
JINGERA 2622 NSW,-35.6672397,149.4339555
KINDERVALE 2622 NSW,-35.61696269999999,149.6085339
KRAWARREE 2622 NSW,-35.7167903,149.638434
LARBERT 2622 NSW,-35.3144823,149.7602664
MAJORS CREEK 2622 NSW,-35.571111,149.738889
MANAR 2622 NSW,-35.2656133,149.6934634
MARLOWE 2622 NSW,-35.2982332,149.8871815
MERRICUMBENE 2622 NSW,-35.7272813,149.8738582
MONGA 2622 NSW,-35.5398536,149.9242105
MONGARLOWE 2622 NSW,-35.4,149.939
MULLOON 2622 NSW,-35.2734625,149.6182597
MURRENGENBURG 2622 NSW,-35.548049,150.0036024
NERINGLA 2622 NSW,-35.7544033,149.8248329
NERRIGA 2622 NSW,-35.1378937,150.1127964
TOUGA 2622 NSW,-34.9272037,150.110089
WARRI 2622 NSW,-35.3276234,149.6938475
WYANBENE 2622 NSW,-35.7680123,149.6657607
CAPTAINS FLAT 2623 NSW,-35.576588,149.4490642
BREDBO 2626 NSW,-35.9420387,149.2009455
BUMBALONG 2626 NSW,-35.8485708,149.1249856
COLINTON 2626 NSW,-35.8698453,149.1651801
CRACKENBACK 2627 NSW,-36.4516752,148.5085789
EAST JINDABYNE 2627 NSW,-36.3948285,148.650575
GROSSES PLAIN 2627 NSW,-36.5551283,148.5018997
INGEBIRAH 2627 NSW,-36.6049376,148.4879798
JINDABYNE 2627 NSW,-36.4586528,148.6465516
KALKITE 2627 NSW,-36.3395074,148.6479243
KOSCIUSZKO 2627 NSW,-36.5,148.2666667
KOSCIUSZKO NATIONAL PARK 2627 NSW,-36.5,148.2666667
NUMBLA VALE 2628 NSW,-36.6538363,148.8354042
PAUPONG 2628 NSW,-36.597435,148.6905186
ROCKY PLAIN 2628 NSW,-36.267259,148.7336827
SNOWY PLAIN 2628 NSW,-36.1519627,148.5221489
ADAMINABY 2629 NSW,-35.996111,148.773889
ANGLERS REACH 2629 NSW,-36.0181809,148.7076161
BOLARO 2629 NSW,-35.9700216,148.8941244
CABRAMURRA 2629 NSW,-35.9485575,148.4399905
OLD ADAMINABY 2629 NSW,-36.0266798,148.7141175
PROVIDENCE PORTAL 2629 NSW,-35.942299,148.6271173
TANTANGARA 2629 NSW,-35.7142851,148.6653679
YAOUK 2629 NSW,-35.8193551,148.8067708
BADJA 2630 NSW,-36.0703511,149.5380129
ARABLE 2630 NSW,-36.3869829,148.9919357
BILLILINGRA 2630 NSW,-36.0235451,149.144621
DAIRYMANS PLAINS 2630 NSW,-36.2237106,149.0743389
DANGELONG 2630 NSW,-36.2947221,149.2321401
DRY PLAIN 2630 NSW,-36.1298839,148.9317347
FRYING PAN 2630 NSW,-36.1577175,148.8446624
GLEN FERGUS 2630 NSW,-36.1940417,149.2621456
IRONMUNGY 2630 NSW,-36.5922773,148.9442351
JERANGLE 2630 NSW,-35.9348911,149.3263436
JIMENBUEN 2630 NSW,-36.6880941,148.8048025
MAFFRA 2630 NSW,-36.582283,148.9551901
MIDDLE FLAT 2630 NSW,-36.2536121,149.1798974
MIDDLINGBANK 2630 NSW,-36.2293677,148.8593901
MURRUMBUCCA 2630 NSW,-36.09962,149.0288595
MYALLA 2630 NSW,-36.4432515,149.117658
NUMERALLA 2630 NSW,-36.1708746,149.3534061
PEAK VIEW 2630 NSW,-36.021931,149.4066205
CREEWAH 2631 NSW,-36.7533193,149.3783836
GLEN ALLEN 2631 NSW,-36.6791968,149.340106
HOLTS FLAT 2631 NSW,-36.6128412,149.2711428
JINCUMBILLY 2631 NSW,-36.7068384,149.2288836
KYBEYAN 2631 NSW,-36.4006471,149.4256824
MOUNT COOPER 2631 NSW,-36.6718124,149.2362183
NIMMITABEL 2631 NSW,-36.4372634,149.3002142
STEEPLE FLAT 2631 NSW,-36.6039261,149.3077603
WINIFRED 2631 NSW,-36.474802,149.376415
BIBBENLUKE 2632 NSW,-36.7989059,149.3596972
BOMBALA 2632 NSW,-36.911523,149.2423244
BONDI FOREST 2632 NSW,-37.1530147,149.2127611
QUIDONG 2632 NSW,-36.9582487,148.9824831
ROCKTON 2632 NSW,-37.1632048,149.3118759
ROSEMEATH 2632 NSW,-36.942467,149.2747002
CORROWONG 2633 NSW,-36.9121726,148.7598984
DELEGATE 2633 NSW,-37.0455241,148.9367503
TOMBONG 2633 NSW,-36.9026101,148.930778
ALBURY 2640 NSW,-36.0737293,146.9135418
BUNGOWANNAH 2640 NSW,-35.9951956,146.7615688
ETTAMOGAH 2640 NSW,-36.0026378,146.9395626
EAST ALBURY 2640 NSW,-36.075,146.93
MOORWATHA 2640 NSW,-35.8883544,146.767232
NORTH ALBURY 2640 NSW,-36.06,146.93
OURNIE 2640 NSW,-35.9740206,147.820783
SOUTH ALBURY 2640 NSW,-36.093,146.915
SPLITTERS CREEK 2640 NSW,-36.06,146.84
BROCKLESBY 2642 NSW,-35.7736725,146.6531388
BURRUMBUTTOCK 2642 NSW,-35.83768300000001,146.8051152
GEEHI 2642 NSW,-36.3456863,148.248158
GEROGERY 2642 NSW,-35.8589303,146.9545679
GLENELLEN 2642 NSW,-35.9099447,146.9077228
GREG GREG 2642 NSW,-36.0586789,148.0799017
INDI 2642 NSW,-36.2526633,148.042255
JAGUMBA 2642 NSW,-36.0425108,148.2359598
JAGUNGAL WILDERNESS 2642 NSW,-36.1492488,148.3417824
JINDERA 2642 NSW,-35.9541056,146.877734
JINGELLIC 2642 NSW,-35.938074,147.6541763
KHANCOBAN 2642 NSW,-36.22,148.126944
MURRAY GORGE 2642 NSW,-36.4440005,148.1080325
RAND 2642 NSW,-35.6014276,146.6229825
LITTLE BILLABONG 2644 NSW,-35.6385344,147.5086986
MULLENGANDRA 2644 NSW,-35.876944,147.180556
WANTAGONG 2644 NSW,-35.7482518,147.5734485
WOOMARGAMA 2644 NSW,-35.8659899,147.3120846
YARARA 2644 NSW,-35.7239093,147.6440518
CULLIVEL 2645 NSW,-35.2735918,146.4152736
URANA 2645 NSW,-35.32175530000001,146.2702309
BALLDALE 2646 NSW,-35.8435266,146.51786
COLLENDINA 2646 NSW,-36.0240819,146.2206437
COREEN 2646 NSW,-35.750773,146.346409
COROWA 2646 NSW,-35.983333,146.383333
DAYSDALE 2646 NSW,-35.6028256,146.3310287
GOOMBARGANA 2646 NSW,-35.7622364,146.5563915
ANABRANCH NORTH 2648 NSW,-33.2963076,141.801884
ANABRANCH SOUTH 2648 NSW,-33.7525734,141.7252695
CURLWAA 2648 NSW,-34.1,141.966667
MOORARA 2648 NSW,-33.0288781,142.6532291
PAN BAN 2648 NSW,-33.0560378,143.2076486
PARA 2648 NSW,-33.78199060000001,142.1623815
PINE CAMP 2648 NSW,-33.6704226,141.2232354
POMONA 2648 NSW,-34.02294699999999,141.8892644
POONCARIE 2648 NSW,-33.383333,142.566667
RUFUS 2648 NSW,-34.0493179,141.0992635
SCOTIA 2648 NSW,-33.150279,141.4895873
WENTWORTH 2648 NSW,-34.0160912,141.9064459
LAUREL HILL 2649 NSW,-35.600278,148.093056
NURENMERENMONG 2649 NSW,-35.7694781,148.2715483
BURRANDANA 2650 NSW,-35.413889,147.346944
CARABOST 2650 NSW,-35.5843158,147.6828707
CARTWRIGHTS HILL 2650 NSW,-35.069753,147.389575
COLLINGULLIE 2650 NSW,-35.088611,147.128889
COOKARDINIA 2650 NSW,-35.5761517,147.2543371
CURRAWARNA 2650 NSW,-35.016667,147.066667
DOWNSIDE 2650 NSW,-35.0261247,147.374374
EAST WAGGA WAGGA 2650 NSW,-35.1212,147.385467
ESTELLA 2650 NSW,-35.0754836,147.3508627
EUBERTA 2650 NSW,-35.0519838,147.2317576
EUNANOREENYA 2650 NSW,-35.065,147.467778
GALORE 2650 NSW,-34.9862041,146.8096816
GELSTON PARK 2650 NSW,-35.2298085,147.3383482
MOUNT AUSTIN 2650 NSW,-35.136128,147.352078
NORTH WAGGA WAGGA 2650 NSW,-35.095689,147.377781
OBERNE CREEK 2650 NSW,-35.3850397,147.841361
OURA 2650 NSW,-35.1016576,147.5430146
PULLETOP 2650 NSW,-35.46093949999999,147.3913171
ROWAN 2650 NSW,-35.1996085,147.3461174
SAN ISIDORE 2650 NSW,-35.1243975,147.2903334
TATTON 2650 NSW,-35.157222,147.362222
TOLLAND 2650 NSW,-35.145128,147.352078
TURVEY PARK 2650 NSW,-35.126128,147.357078
WAGGA WAGGA 2650 NSW,-35.1081689,147.3598323
WALLACETOWN 2650 NSW,-34.9769769,147.4712116
WANTABADGERY 2650 NSW,-35.0517968,147.7234588
LADYSMITH 2652 NSW,-35.2032722,147.5299237
LANDERVALE 2652 NSW,-34.5204825,146.6840062
MANGOPLAH 2652 NSW,-35.413985,147.2359909
MARRAR 2652 NSW,-34.8333,147.3667
MATONG 2652 NSW,-34.7722398,146.9193406
MERRIWAGGA 2652 NSW,-33.8161555,145.6238463
MURRULEBALE 2652 NSW,-34.6857717,147.3516735
OLD JUNEE 2652 NSW,-34.8196482,147.5215688
TABBITA 2652 NSW,-34.11072,145.850498
TARCUTTA 2652 NSW,-35.283333,147.716667
URANQUINTY 2652 NSW,-35.1885222,147.2444739
COURABYRA 2653 NSW,-35.7097092,148.0093244
MANNUS 2653 NSW,-35.8083349,147.9357863
MARAGLE 2653 NSW,-35.8585359,148.1643779
LOCKHART 2656 NSW,-35.2224975,146.717338
MILBRULONG 2656 NSW,-35.2290617,146.9016222
OSBORNE 2656 NSW,-35.3542457,146.7220006
URANGELINE 2656 NSW,-35.432569,146.5920906
URANGELINE EAST 2656 NSW,-35.4632532,146.6822613
HENTY 2658 NSW,-35.52,147.035
MUNYABLA 2658 NSW,-35.4970076,146.9518917
PLEASANT HILLS 2658 NSW,-35.4828845,146.8040614
RYAN 2658 NSW,-35.544746,146.8799618
ALMA PARK 2659 NSW,-35.5979503,146.8099817
WALLA WALLA 2659 NSW,-35.7595533,146.9021104
CULCAIRN 2660 NSW,-35.6737591,147.0386273
BECTRIC 2665 NSW,-34.4884589,147.2412827
BINYA 2665 NSW,-34.0965344,146.2912668
KAMARAH 2665 NSW,-34.4151859,146.745913
MIRROOL 2665 NSW,-34.3101715,147.0955059
MOOMBOOLDOOL 2665 NSW,-34.3272587,146.7113742
QUANDARY 2665 NSW,-34.3714052,147.3217523
TARA 2665 NSW,-34.5013459,147.1644103
WALLEROOBIE 2665 NSW,-34.492456,147.0474299
COMBANING 2666 NSW,-34.52279,147.6867892
DIRNASEER 2666 NSW,-34.6078771,147.7654549
GIDGINBUNG 2666 NSW,-34.3539092,147.4878316
GROGAN 2666 NSW,-34.3523653,147.7126362
ERIGOLIA 2669 NSW,-33.8491368,146.4206323
JUNEE REEFS 2666 NSW,-34.7601169,147.6853509
GIRRAL 2669 NSW,-33.7175954,147.1741355
KIKOIRA 2669 NSW,-33.6447782,146.5486991
MELBERGEN 2669 NSW,-33.7448549,146.0103329
NARADHAN 2669 NSW,-33.5827196,146.3310287
RANKINS SPRINGS 2669 NSW,-33.8461259,146.2534661
TALLIMBA 2669 NSW,-34.0032692,146.8869926
TULLIBIGEAL 2669 NSW,-33.4213674,146.7264972
UNGARIE 2669 NSW,-33.6415417,146.9747274
WEETHALLE 2669 NSW,-33.8684938,146.6166719
ALLEENA 2671 NSW,-34.0288438,147.1369084
MONIA GAP 2675 NSW,-33.5980992,145.9586571
ROTO 2675 NSW,-33.0344259,145.1846407
WALLANTHERY 2675 NSW,-33.3473758,145.8346369
BEELBANGERA 2680 NSW,-34.2491286,146.1048314
BENEREMBAH 2680 NSW,-34.5593694,145.8730295
BILBUL 2680 NSW,-34.275,146.15
GRIFFITH 2680 NSW,-34.2800883,146.0455313
HANWOOD 2680 NSW,-34.333333,146.033333
KOOBA 2680 NSW,-34.4253991,146.1168336
LAKE WYANGAN 2680 NSW,-34.2322978,146.013851
NERICON 2680 NSW,-34.1864053,146.0452584
COROBIMILLA 2700 NSW,-34.86728410000001,146.4114539
CUDGEL 2700 NSW,-34.6755477,146.4395707
EUROLEY 2700 NSW,-34.6366901,146.2871579
GILLENBAH 2700 NSW,-34.754814,146.507751
MORUNDAH 2700 NSW,-35.1163829,146.0266271
NARRANDERA 2700 NSW,-34.73798240000001,146.557684
SANDIGO 2700 NSW,-34.90435,146.6236837
BERRY JERRY 2701 NSW,-34.6970013,147.210594
COOLAMON 2701 NSW,-34.8195243,147.2005423
METHUL 2701 NSW,-34.6111343,147.0433806
RANNOCK 2701 NSW,-34.6484537,147.2553956
GANMAIN 2702 NSW,-34.7932199,147.0336982
YANCO 2703 NSW,-34.6034853,146.4096741
BROBENAH 2705 NSW,-34.3737567,146.4350699
TALBINGO 2720 NSW,-35.5821883,148.3035728
BARRATTA 2710 NSW,-35.1550596,144.3826416
BIRGANBIGIL 2710 NSW,-35.5069296,145.1366979
BOOROORBAN 2710 NSW,-34.9450834,144.7563681
BULLATALE 2710 NSW,-35.7384059,145.0806053
CALDWELL 2710 NSW,-35.6507019,144.4362992
CALIMO 2710 NSW,-35.4908276,144.6423806
CONARGO 2710 NSW,-35.3060245,145.17386
COREE 2710 NSW,-35.2947801,145.4791841
HARTWOOD 2710 NSW,-35.3431724,145.3493257
DENILIQUIN 2710 NSW,-35.5282408,144.9565781
LINDIFFERON 2710 NSW,-35.4485398,145.1848463
MATHOURA 2710 NSW,-35.816667,144.9
MAYRUNG 2710 NSW,-35.5000747,145.3513362
MOONBRIA 2710 NSW,-35.1233564,145.4453385
CARRATHOOL 2711 NSW,-34.4425382,145.426742
CLARE 2711 NSW,-33.50493120000001,143.9680398
CORRONG 2711 NSW,-34.0303966,144.4595274
GUNBAR 2711 NSW,-33.9923683,145.2976271
HAY 2711 NSW,-34.5,144.85
HAY SOUTH 2711 NSW,-34.5273351,144.8531834
KERI KERI 2711 NSW,-34.7743166,143.9836534
MAUDE 2711 NSW,-34.4964818,144.3103824
ONE TREE 2711 NSW,-34.212583,145.1732392
WAUGORAH 2711 NSW,-34.5092885,143.8100583
YANGA 2711 NSW,-34.7395134,143.7165278
BERRIGAN 2712 NSW,-35.6658838,145.8064607
BOOMANOOMANA 2712 NSW,-35.9436241,145.9217479
BLIGHTY 2713 NSW,-35.6179566,145.3340505
KYALITE 2715 NSW,-34.9362499,143.46717
MUNGO 2715 NSW,-33.72337419999999,143.0566409
FOUR CORNERS 2716 NSW,-34.8195638,145.4363089
GALA VALE 2716 NSW,-34.9434833,145.7905645
JERILDERIE 2716 NSW,-35.3523724,145.7376964
MABINS WELL 2716 NSW,-34.9068595,145.5256548
MAIRJIMMY 2716 NSW,-35.4724062,145.7473337
COOMEALLA 2717 NSW,-34.0974919,142.0520016
DARETON 2717 NSW,-34.0943674,142.0400808
ARGALONG 2720 NSW,-35.3215297,148.4367764
BLOWERING 2720 NSW,-35.5031508,148.2584179
BOGONG PEAKS WILDERNESS 2720 NSW,-35.5230523,148.383775
BOMBOWLEE 2720 NSW,-35.2628886,148.2462596
BOMBOWLEE CREEK 2720 NSW,-35.2752218,148.3257065
MUNDONGO 2720 NSW,-35.2963382,148.2836604
PINBEYAN 2720 NSW,-35.705564,148.3972304
TUMORRAMA 2720 NSW,-35.1802839,148.4762028
TUMUT 2720 NSW,-35.3207508,148.2325033
TUMUT PLAINS 2720 NSW,-35.3320928,148.2633556
WEREBOLDERA 2720 NSW,-35.3987242,148.2415592
WERMATONG 2720 NSW,-35.3679429,148.2815228
WINDOWIE 2720 NSW,-35.3743362,148.1324118
WYANGLE 2720 NSW,-35.237907,148.3110955
YARRANGOBILLY 2720 NSW,-35.6804894,148.4931281
BLAND 2721 NSW,-34.0173794,147.6892483
COONEYS CREEK 2726 NSW,-34.7325577,148.2644241
JUGIONG 2726 NSW,-34.8132389,148.3339038
ADJUNGBILLY 2727 NSW,-35.0518395,148.4401655
COOLAC 2727 NSW,-35.0518395,148.4401655
GOBARRALONG 2727 NSW,-35.0518395,148.4401655
ADELONG 2729 NSW,-35.31111,148.0658223
BANGADANG 2729 NSW,-35.2569981,147.9684638
CALIFAT 2729 NSW,-35.2556021,148.0839806
COOLEYS CREEK 2729 NSW,-35.341289,148.0925141
DARLOW 2729 NSW,-35.3366443,147.9935113
GRAHAMSTOWN 2729 NSW,-35.2596484,148.0423794
MOUNT ADRAH 2729 NSW,-35.2045413,147.8899833
MOUNT HOREB 2729 NSW,-35.2080088,148.0341042
MUNDARLO 2729 NSW,-35.088593,147.8243307
MOAMA 2731 NSW,-36.1074189,144.7554298
TANTONAN 2731 NSW,-35.7069505,144.6278498
THYRA 2731 NSW,-35.8084538,144.7203689
WOMBOOTA 2731 NSW,-35.9228017,144.6386313
BARHAM 2732 NSW,-35.6249666,144.1386071
BURRABOI 2732 NSW,-35.3426438,144.3956143
COBRAMUNGA 2732 NSW,-35.4854726,143.8940203
GONN 2732 NSW,-35.5144182,144.076281
NOORONG 2732 NSW,-35.3628792,144.0673745
THULE 2732 NSW,-35.6800636,144.3692562
TULLAKOOL 2732 NSW,-35.4264532,144.2071203
DHURAGOON 2733 NSW,-35.1565934,144.188908
MOULAMEIN 2733 NSW,-35.1006316,144.0600611
KORALEIGH 2735 NSW,-35.1612939,143.4185319
SPEEWA 2735 NSW,-35.2022423,143.5223154
GOODNIGHT 2736 NSW,-34.9596954,143.337473
TOOLEYBUC 2736 NSW,-35.0211961,143.3454071
EUSTON 2737 NSW,-34.3341497,142.9599661
MALLEE 2738 NSW,-34.1453595,142.2618079
GOL GOL 2738 NSW,-34.166667,142.216667
MONAK 2738 NSW,-34.2936557,142.2835837
PARINGI 2738 NSW,-34.3244089,142.3518062
TRENTHAM CLIFFS 2738 NSW,-34.216667,142.25
BOEILL CREEK 2739 NSW,-34.143333,142.12
BURONGA 2739 NSW,-34.1628197,142.1965402
MOURQUONG 2739 NSW,-34.138611,142.162778
GLENMORE PARK 2745 NSW,-33.79,150.676
SHANES PARK 2747 NSW,-33.71118,150.77224
WERRINGTON 2747 NSW,-33.75943,150.74708
WERRINGTON COUNTY 2747 NSW,-33.7478023,150.7475824
WERRINGTON DOWNS 2747 NSW,-33.73910000000001,150.7273
ORCHARD HILLS 2748 NSW,-33.818067,150.7330562
CASTLEREAGH 2749 NSW,-33.6719,150.6784
CRANEBROOK 2749 NSW,-33.72088,150.71302
EMU HEIGHTS 2750 NSW,-33.73521,150.6503
EMU PLAINS 2750 NSW,-33.75206,150.65967
JAMISONTOWN 2750 NSW,-33.76829,150.67238
LEONAY 2750 NSW,-33.76506,150.64568
PENRITH 2750 NSW,-33.75,150.7
RICHMOND 2753 NSW,-33.6,150.75
RICHMOND LOWLANDS 2753 NSW,-33.5824255,150.7504879
YARRAMUNDI 2753 NSW,-33.6222,150.6709
THE SLOPES 2754 NSW,-33.5328009,150.7069125
NORTH RICHMOND 2754 NSW,-33.5817778,150.7150959
BLIGH PARK 2756 NSW,-33.638,150.799
CATTAI 2756 NSW,-33.5561,150.91205
CENTRAL COLO 2756 NSW,-33.416667,150.783333
CLARENDON 2756 NSW,-33.6117,150.78707
COLO HEIGHTS 2756 NSW,-33.369,150.722
CORNWALLIS 2756 NSW,-33.592,150.812
CUMBERLAND REACH 2756 NSW,-33.456,150.896
EBENEZER 2756 NSW,-33.5318,150.8679
FREEMANS REACH 2756 NSW,-33.56146,150.79787
SCHEYVILLE 2756 NSW,-33.6112,150.88291
SOUTH MAROOTA 2756 NSW,-33.5241,150.9485
SOUTH WINDSOR 2756 NSW,-33.62535,150.80437
UPPER COLO 2756 NSW,-33.416667,150.733333
WILBERFORCE 2756 NSW,-33.55944,150.84055
WINDSOR 2756 NSW,-33.615,150.817222
WINDSOR DOWNS 2756 NSW,-33.657,150.81
WOMERAH 2756 NSW,-33.2688387,150.7672459
KURMOND 2757 NSW,-33.5517656,150.7011034
BERAMBING 2758 NSW,-33.5334,150.4438
BILPIN 2758 NSW,-33.5,150.533333
BLAXLANDS RIDGE 2758 NSW,-33.4921379,150.7687324
EAST KURRAJONG 2758 NSW,-33.515278,150.767778
OXLEY PARK 2760 NSW,-33.7709,150.7934
ROPES CROSSING 2760 NSW,-33.733,150.791
ST MARYS 2760 NSW,-33.7589212,150.7708274
COLEBEE 2761 NSW,-33.721,150.855
DEAN PARK 2761 NSW,-33.7333,150.85
GLENDENNING 2761 NSW,-33.749,150.851
HASSALL GROVE 2761 NSW,-33.7309406,150.840584
OAKHURST 2761 NSW,-33.7411625,150.840584
PLUMPTON 2761 NSW,-33.7531,150.8392
SCHOFIELDS 2762 NSW,-33.7044482,150.8667511
ACACIA GARDENS 2763 NSW,-33.7322,150.917
QUAKERS HILL 2763 NSW,-33.7241591,150.8889765
BERKSHIRE PARK 2765 NSW,-33.6886,150.78165
BOX HILL 2765 NSW,-33.65,150.88
GLENWOOD 2768 NSW,-33.734,150.934
PARKLEA 2768 NSW,-33.7291,150.919
THE PONDS 2769 NSW,-33.7031923,150.9016476
BIDWILL 2770 NSW,-33.7315556,150.8231418
BLACKETT 2770 NSW,-33.73934,150.81266
DHARRUK 2770 NSW,-33.74807,150.8159
EMERTON 2770 NSW,-33.75,150.8027
HEBERSHAM 2770 NSW,-33.7459836,150.8245953
LETHBRIDGE PARK 2770 NSW,-33.7374293,150.8013419
MINCHINBURY 2770 NSW,-33.7862557,150.8173282
MOUNT DRUITT 2770 NSW,-33.7722,150.8194
SHALVEY 2770 NSW,-33.7270571,150.8057017
TREGEAR 2770 NSW,-33.75,150.7944
WHALAN 2770 NSW,-33.7583,150.8083
LAUGHTONDALE 2775 NSW,-33.43,151.029
LEETS VALE 2775 NSW,-33.432,150.951
LOWER MACDONALD 2775 NSW,-33.365278,150.951111
MARLOW 2775 NSW,-33.468,151.166
MOGO CREEK 2775 NSW,-33.186944,151.0409494
PERRYS CROSSING 2775 NSW,-33.198611,150.967778
SINGLETONS MILL 2775 NSW,-33.4729767,151.0733379
SPENCER 2775 NSW,-33.457,151.143
ST ALBANS 2775 NSW,-33.2914651,150.9709758
UPPER MACDONALD 2775 NSW,-33.258,150.942
WEBBS CREEK 2775 NSW,-33.35,150.933333
MEBUL 2852 NSW,-32.3483485,149.3537656
WISEMANS FERRY 2775 NSW,-33.381944,150.985
WRIGHTS CREEK 2775 NSW,-33.302778,151.005833
FAULCONBRIDGE 2776 NSW,-33.6863276,150.5501477
ST MARYS 2780 NSW,-33.8711422,151.2145131
WENTWORTH FALLS 2782 NSW,-33.7206345,150.3790612
LAWSON 2783 NSW,-33.7256417,150.4370338
BULLABURRA 2784 NSW,-33.7279709,150.4167407
BLACKHEATH 2785 NSW,-33.635556,150.283611
MEGALONG VALLEY 2785 NSW,-33.7228034,150.2204828
BELL 2786 NSW,-33.514,150.279
DARGAN 2786 NSW,-33.4900152,150.2487097
MOUNT IRVINE 2786 NSW,-33.484874,150.4631291
MOUNT VICTORIA 2786 NSW,-33.583333,150.25
MOUNT WILSON 2786 NSW,-33.5063449,150.3790612
BLACK SPRINGS 2787 NSW,-33.8602079,149.7364678
CHATHAM VALLEY 2787 NSW,-33.836147,149.90523
NORWAY 2787 NSW,-33.76167220000001,149.7930868
OBERON 2787 NSW,-33.716667,149.866667
PORTERS RETREAT 2787 NSW,-34.0265963,149.7941417
SHOOTERS HILL 2787 NSW,-33.9362518,149.8446781
TARANA 2787 NSW,-33.5246029,149.9082103
THE MEADOWS 2787 NSW,-33.6432607,149.9222831
BEN BULLEN 2790 NSW,-33.239963,150.0194427
BLACKMANS FLAT 2790 NSW,-33.3629186,150.0559407
BOWENFELS 2790 NSW,-33.5178972,150.1126946
CLARENCE 2790 NSW,-33.4820991,150.2243765
COBAR PARK 2790 NSW,-33.4647181,150.1575358
CORNEY TOWN 2790 NSW,-33.4756113,150.1770681
KANIMBLA 2790 NSW,-33.63767929999999,150.1994973
LIDSDALE 2790 NSW,-33.3696423,150.0801576
LITHGOW 2790 NSW,-33.4827345,150.1570173
LITTLE HARTLEY 2790 NSW,-33.590286,150.1937088
LITTLETON 2790 NSW,-33.4958431,150.1401762
LOWTHER 2790 NSW,-33.6282885,150.1278811
MARRANGAROO 2790 NSW,-33.433333,150.116667
MCKELLARS PARK 2790 NSW,-33.4703971,150.1524724
MORTS ESTATE 2790 NSW,-33.467772,150.1691102
MOUNT LAMBIE 2790 NSW,-33.4504651,149.9905404
NEWNES 2790 NSW,-33.1949625,150.2412906
NEWNES PLATEAU 2790 NSW,-33.3253243,150.2724496
OAKY PARK 2790 NSW,-33.4630389,150.1850264
POTTERY ESTATE 2790 NSW,-33.4876761,150.1575358
ERROWANBANG 2791 NSW,-33.5371201,149.041409
BURNT YARDS 2792 NSW,-33.6030108,149.0544341
MANDURAMA 2792 NSW,-33.6648444,149.0403333
DARBYS FALLS 2793 NSW,-33.92019440000001,148.8678613
ROSEBERG 2793 NSW,-33.8455826,148.9891646
BUMBALDRY 2794 NSW,-33.8403676,148.3834564
COWRA 2794 NSW,-33.8281444,148.6778504
HOVELLS CREEK 2794 NSW,-34.0729364,148.8855294
MOUNT COLLINS 2794 NSW,-33.9843936,148.7749242
WATTAMONDARA 2794 NSW,-33.9408967,148.5983143
ABERCROMBIE 2795 NSW,-33.39,149.565
ABERCROMBIE RIVER 2795 NSW,-33.8775374,149.3030889
ARKELL 2795 NSW,-33.7377408,149.3846848
ARKSTONE 2795 NSW,-34.0819252,149.6128564
BALD RIDGE 2795 NSW,-33.8851411,149.4627091
COPPERHANNIA 2795 NSW,-33.9143214,149.2583595
COW FLAT 2795 NSW,-33.5511609,149.5257145
CRUDINE 2795 NSW,-33.0504388,149.637651
